flightNumber,originIATA,destinationIATA,airline,aircraftID,year,month
63082,ROK,MUN,Emirates,2S64F5Z6U5LJ32378,2021,09
96066,AGA,KUL,Iberia,STGEPJ67KSVV56572,2021,09
80358,GDL,AGA,Emirates,2TPF8GME16BU26832,2021,09
16019,TXL,TUN,British Airways,335HHRLHXWAH11242,2021,09
78044,STN,LST,American,5PFK8K3ELYXS43418,2021,09
27623,STN,MSP,American,JSMBYXLLBBPA45961,2021,09
91165,SFO,FOR,British Airways,GFY7PPB8XDRV50376,2021,09
50442,LAX,JED,American,BZ0AHHJG62Z628640,2021,09
88857,CUN,KTA,LATAM,7DF0SDFK3WLH84089,2021,09
16473,DFW,DJE,American,EX78Z9KG0KRT28388,2021,09
87658,ROK,ICN,LATAM,ERUXWXWJJYTW82780,2021,09
60083,ADD,SVO,Iberia,W4MDJLYJ96G959740,2021,09
97796,TUN,KRT,Qatar,FFNVC1TJV2UJ93144,2021,10
86664,BCN,MKY,Emirates,A25WDVTLAHVE85736,2021,10
72555,ORD,MDW,Qatar,7ZDS0SW708C474096,2021,10
70145,POM,SSH,American,GBCGBKAE06PU63154,2021,10
60939,BOS,BKK,Qatar,TU7HBM9CZEYU58490,2021,10
10942,LAD,DLA,Iberia,UEDNAM7Z9YAU69869,2021,10
24227,HGH,AYT,American,T1LS4SJL89DB65387,2021,10
98464,LAS,EWR,Qatar,23WJ7G3THRRL35312,2021,10
77987,HAV,NKG,Emirates,602KX98CWLGE16013,2021,10
92269,DOH,RUN,American,FCZVENFH3ND659511,2021,10
72566,LAS,DEN,Qatar,XSW59Z4L61GJ65569,2021,10
11795,BOM,SLC,Emirates,XU1XCHAV4KWL41983,2021,10
85013,DTW,RAK,Iberia,8GJ0ZUCXB1DD34338,2021,10
99005,FCO,REC,British Airways,926448LSZFTW73519,2021,10
35192,VIE,HEL,American,9RZ35ABXGPZG61857,2021,10
60805,HBA,SGN,Emirates,SGTRKW572CXJ12936,2021,10
30544,MCY,MUC,LATAM,UWEE1LJ6MCUT23743,2021,10
71888,CUN,REC,British Airways,NG1M9UEAYBMP65249,2021,10
31016,SVO,ORN,American,6S4UL9UX3BEY78707,2021,10
38350,CLT,IAD,LATAM,AJMXBPBXPHCT52873,2021,10
86384,PMI,BWI,Iberia,7EMPRFHZPAL857437,2021,10
99338,BEL,CLT,Qatar,7ZHY5FKLMML556668,2021,10
34893,VIE,STN,Emirates,3VWSKUDADRLN33775,2021,10
86411,SCL,GIG,Iberia,GVP6F0BYTVE656838,2021,10
20583,HEL,MAD,American,UNRU5LKGJ2T616934,2021,10
46823,GYN,ZRH,LATAM,M920UX4YNYXG67601,2021,10
43617,TXL,VCP,Iberia,P357DG5T8EMM20918,2021,10
33900,IAD,POA,British Airways,MNE2V2ZFWZVK65556,2021,10
86811,SEA,DRW,Qatar,YE57AF4SFNPT90934,2021,10
37758,CBR,ATL,Iberia,0U0WC6HYNTAH90127,2021,10
46828,MUN,BKK,LATAM,SAAU8022CXGY81613,2021,11
23618,HAV,TIJ,American,36D6W45H3HJY32318,2021,11
72557,VCP,ROK,Iberia,GHLWTRBLP2ZB19573,2021,11
18783,ACC,CWB,British Airways,VVA8TERCMUMM96482,2021,11
35077,DAR,FCO,Iberia,9YEN526594RZ83455,2021,11
84489,KMG,ATL,American,WAYGUYN1X7GL75389,2021,11
52724,IAH,CMN,LATAM,BDJM459AZVK732276,2021,11
43084,PHE,KMG,LATAM,GTG1DJPXYAEX50005,2021,11
78546,ICN,LIM,Qatar,FYGABSSVNWRB72332,2021,11
19999,CBR,AYT,British Airways,41RJF814K4WD50021,2021,11
78154,ADD,SLC,Qatar,WFTSACUMBBJ788283,2021,11
26372,HEL,LAD,British Airways,GMLWNKL0C2NB90133,2021,11
27714,ATL,CGH,American,16J23GLPAJSG65927,2021,11
61688,SZX,SAW,Emirates,W7MVYV09M4Z454871,2021,11
27241,SSH,CGK,Qatar,1AUXDVX5MVC217783,2021,11
74846,NSN,ATH,British Airways,P8PDLWELTWJR73570,2021,11
74481,ALG,NSN,British Airways,HLW7406G74GR82594,2021,11
39632,LGA,DUR,Qatar,X5FMWTWW1JGB34023,2021,11
55793,EWR,ORL,British Airways,93RRPXCRL7D699284,2021,11
82640,SVO,BEL,American,J7J7RPLM64HY70190,2021,11
24410,AYT,KTA,Qatar,XP8XAC65RDYZ44357,2021,11
76933,HEL,CDG,Iberia,J0839YEE1ZTB60668,2021,11
45631,ADL,HAV,British Airways,MJ68AUMM2ARG81584,2021,11
39106,SCL,PHE,American,12V6ARPTTZLM64506,2021,11
89281,ACC,HAV,American,HK12N81A04HL52124,2021,11
28623,HAV,TSV,British Airways,Z41RHUF7XTL598966,2021,11
76946,KRT,CBR,American,EU6JE7K8WAJ778508,2021,11
63608,ZRH,CMN,LATAM,73F0UYGA2CXB23708,2021,11
41710,MKY,KMG,Emirates,5LATNL5TATY452757,2021,11
13115,SGN,MCO,Iberia,T8LZTJJKDLSP66253,2021,11
72251,ARN,AMS,British Airways,UF2JUVFZ9JEF77975,2021,12
57819,SZX,DJE,Qatar,W15R6X6D3CEA49928,2021,12
19680,DXB,LGW,LATAM,EAD3JRHAXFHL24304,2021,12
57589,SCL,CUZ,Iberia,LZ1N98CR7RFN76432,2021,12
79260,HTI,ASP,Iberia,UGJ6EF9LEXEK62854,2021,12
39452,HGH,JFK,British Airways,2D0AMC4BEXR279863,2021,12
73870,CUZ,CAI,LATAM,ARTVDV4ZBRUN74630,2021,12
61241,LIS,YYZ,Emirates,C06S5L08YKM972059,2021,12
84730,TSV,MDW,LATAM,EKA81ECEDCNR78790,2021,12
87177,SIN,ICN,American,0DECEV3GCBL997335,2021,12
58704,SHA,ALG,American,YBGT2ESMABLH82393,2021,12
25489,ABV,TIJ,Emirates,E4XN9SS6VSBK17656,2021,12
88246,HND,PHL,Iberia,M6N58ZR9RMKK59332,2021,12
83051,NAN,EWR,LATAM,MNCWZ651TFY114372,2021,12
49425,PTY,CUZ,Emirates,HFL44F09K3SB19481,2021,12
97838,HTI,HAV,LATAM,EGSZ8S3LMTS934399,2021,12
25498,PMR,SEA,Emirates,W7K9068FYRYJ27670,2021,12
57642,NRT,JED,Emirates,HVXZ5WH0LZSX97113,2021,12
44776,TSV,TXL,British Airways,26SFLZEPU1X515906,2021,12
53049,CHC,ABJ,Qatar,0JZCW1SNVXDK62026,2021,12
90934,BOG,POA,British Airways,K8GZSVZCFKNX32694,2021,12
88540,PER,TXL,British Airways,XY26VANRC8FG26732,2021,12
54830,MXP,IAH,American,YFRVB2N9D2K786716,2021,12
48667,ATH,ABJ,British Airways,ETV332TFY3S626567,2021,12
95733,IAH,KRT,Qatar,RJVJ6KY3J6N811129,2021,12
54763,PLZ,GRU,LATAM,4DSDLFD8AJF191078,2021,12
96180,KRT,NRT,Qatar,WYJWLJHS29T034306,2021,12
73210,PMI,AMS,Qatar,FWXYH2M34XAX10232,2021,12
53542,BNE,FLL,American,3AKNXMLSCSA268890,2021,12
51212,PEK,RAK,LATAM,9N7VRUWF4PPG42813,2021,12
38313,ATH,HEL,American,M3DGLUC3DKH714992,2022,01
57038,LIS,NSN,Emirates,NEX8VFN9Y1XR54252,2022,01
95445,PER,CGH,LATAM,JRXDB4JCAPT419361,2022,01
26749,KMG,SAW,LATAM,GVL1FXRR33X766235,2022,01
75203,VIE,HBA,Iberia,3RGAC9J1FNR188224,2022,01
81449,PLZ,CGH,Qatar,MM7NUP1H2MLA74747,2022,01
87339,WLG,VCP,LATAM,U382CLH4VCJS38160,2022,01
94171,IAH,IAH,LATAM,AJA7R7ZSR7PX35435,2022,01
42631,BNE,SEA,Qatar,ECR6XSDF1VT455597,2022,01
72194,DTW,MKY,Iberia,ZBY3FSUDWSMW85233,2022,01
71938,JED,KRT,LATAM,8A6CDLVBLGEB71059,2022,01
26100,SSA,CTU,LATAM,067V0K8HC3MU78578,2022,01
56194,PHL,DMK,LATAM,PFEZ5DVTE8BC95167,2022,01
72932,CPT,FLL,Iberia,7NN8KU8KG2C574021,2022,01
38551,PHL,GRU,Qatar,VYMLMB1BRASA33969,2022,01
84037,CNS,ROK,Iberia,X44J5SSK0URP27629,2022,01
35624,EWR,MCO,Emirates,D32L2CHVUAFS78173,2022,01
44399,TIJ,GRU,British Airways,E5DP499CEBPX60221,2022,01
64719,LAX,CMN,Qatar,N1CACPD232A742554,2022,01
70075,AKL,FLN,British Airways,995EXBFC9GP948356,2022,01
20001,HND,SYD,American,T95GK2XJ42RT16336,2022,01
30225,PHE,BEL,Emirates,0RB5LRLM8CK960149,2022,01
40713,MEX,ICN,LATAM,1EZRJGBR1NH666519,2022,01
56827,BRU,SAW,British Airways,CV9C4154YTRX23045,2022,01
61583,ROK,LIM,British Airways,8FYJSJMP46DG99382,2022,01
95066,IAH,BKK,Qatar,F98UX3FBBEPY66532,2022,01
46013,BKK,MDW,Iberia,PBXVFUERUKA179449,2022,01
35473,BNE,HGH,LATAM,K3S558TMZHKU34537,2022,01
97704,PER,AKL,Qatar,NCG3A31H4VEJ55870,2022,01
64713,MEL,KUL,Qatar,PAB4A0WPSHR579054,2022,01
38656,NTL,JNB,LATAM,HX0775RJ2BN824291,2022,02
79884,MEL,ZRH,Emirates,CYD9E5WE0YUR42642,2022,02
33421,LAX,DJE,British Airways,X6R8SXF59YEW70061,2022,02
99821,ORL,DFW,Qatar,7U6SJ5E1LPBR10001,2022,02
15146,POA,GRU,Emirates,N5BUNN40ECXX23357,2022,02
86652,JNB,BRU,American,DDZ6W2DZ1AWN74559,2022,02
21256,CGK,POA,American,233C8K52BGXX79354,2022,02
57590,NTL,NTL,British Airways,6HZ0M1DW8PY439077,2022,02
74686,WLG,BOS,Qatar,EARG1YJFVFMM86821,2022,02
73666,CUN,HEL,Qatar,XS35G51ZR7XY97380,2022,02
62880,CKG,RAK,Emirates,C4N7DYFKCPV719630,2022,02
76042,AYT,MTY,Iberia,NEEXBC3H6XD197955,2022,02
13706,MUC,DKR,British Airways,AETWN3YJWFTM42617,2022,02
82707,CAI,LAS,Iberia,LZJ31X682MRX87200,2022,02
95320,PHL,SSH,British Airways,B396NZRE2NNU55224,2022,02
75421,TPE,MEL,British Airways,AA1LSCGN6JXX87250,2022,02
55558,ACC,HBA,American,6NCRN3HZSMTR86855,2022,02
67278,DCA,TXL,Iberia,TU9XZUHGY8NE76427,2022,02
21697,LIS,DUR,LATAM,8XNMTZZ4A0CU20647,2022,02
93275,MNL,DUR,Emirates,CHHUU8PXR5YS14771,2022,02
81272,JNB,MIA,British Airways,UZX06HMWNAHA37297,2022,02
64816,CAI,MEX,Iberia,VGGRYV5E4UZ835372,2022,02
11831,SSA,AYT,LATAM,99G1AKJMDLVA54967,2022,02
81840,CDG,CBR,American,YU9ECLN3PET642603,2022,02
93704,LIM,NTL,Qatar,UKV2T20HDKU110026,2022,02
26829,MAD,EWR,LATAM,M59RS6P1LEZN32610,2022,02
93449,EBB,MNL,Iberia,BVRUYXBHJYSX64939,2022,02
73408,DUB,SDU,Iberia,SUGMWLCDV4TP66361,2022,02
63793,HAV,HKG,British Airways,AMJ5PYUY9YRC56085,2022,02
46935,MAN,PHE,Iberia,L6T150KS8RMT35308,2022,02
99807,PHE,FLL,Qatar,VLNTZHCA08V329005,2022,03
13400,SIN,XIY,Qatar,B1J0HKMJF5C857065,2022,03
86045,DEL,EWR,British Airways,PG44WEC7MFPA23510,2022,03
19422,LIM,CMN,American,Z5X4ZLXFYYV972764,2022,03
49533,DFW,AGA,Emirates,R1P4V2E2VUFK77604,2022,03
18592,ZRH,DMK,Iberia,X96PD1320ZEC90605,2022,03
73850,DEN,MKY,Iberia,XKZN0FDVCDMC44862,2022,03
28494,MCY,NTL,Qatar,74EA9XP9Z1FG37405,2022,03
54691,ALG,NTL,Emirates,03RL0D4NP6DU25621,2022,03
12399,ZQN,DJE,Emirates,XTUR08PN2FJF45061,2022,03
97109,LAD,NKG,Emirates,0VK5X8L3MYTU29362,2022,03
38432,KTA,NBO,Emirates,ELFXBDVVN9BN72837,2022,03
92313,AGP,HAV,Qatar,JWYLB28A2TCK79908,2022,03
48538,NRT,TSV,Emirates,RVZ6HD33UHSU51032,2022,03
16933,ORD,MUC,LATAM,NFCNCV7ZVGG726384,2022,03
26720,NAN,ADD,American,A93DLCFXGVM865455,2022,03
48211,KRT,NSN,Iberia,81WHG80E2WTF75520,2022,03
47513,ARN,EZE,Iberia,68UB98AGYSKJ40419,2022,03
33935,PHL,ICN,Qatar,MUBBVHBSTMX728690,2022,03
10830,RAK,ADL,LATAM,URWGD3H3A3A258098,2022,03
20522,TIJ,CPH,Emirates,5K2BYL0CERZW97389,2022,03
41240,GRU,DMK,Qatar,HTY3KXSR62KP77185,2022,03
91833,RAK,MDW,Qatar,MXBC8MFYKTHL41053,2022,03
36599,TIJ,ORN,American,Z90V651K4PCB66976,2022,03
44169,MEX,CDG,Emirates,65C0G6P49YL193065,2022,03
64012,NBO,BRU,Iberia,SMRCM2RVKFHF27606,2022,03
80094,PER,CDG,Qatar,3F16YN9VEADR88980,2022,03
11041,CNS,GYN,Emirates,KTNSFSG2M2MR45399,2022,03
14211,ATH,JFK,Emirates,WJUFX5UK1UK820885,2022,03
47655,MAN,EBB,British Airways,3UC2GX35R2A111718,2022,03
46447,CPT,CJU,Iberia,31RD0YKR83H147520,2022,04
77440,SHA,EBB,British Airways,63W6140C9FWV57634,2022,04
19474,PVG,BWI,Emirates,R8FFKMPE6VX989080,2022,04
11380,TSV,ACC,American,MWTGE67YMSR823284,2022,04
24063,CKG,HKG,Iberia,N1RZ895G0GTL55242,2022,04
80820,MKY,NRT,American,6BLZ1Z0F8RR477571,2022,04
52345,TIJ,AMS,British Airways,2FSEHJZW0YGR95206,2022,04
10720,NAN,ACC,Emirates,94YH6HX0NPRT61269,2022,04
51809,LST,DUD,Iberia,HHA7HLESXPUV84855,2022,04
25292,MTY,MTY,British Airways,1H29VYV05RVM70050,2022,04
31579,DJE,DME,Qatar,UCSKG44R5ZXM74003,2022,04
37116,PLZ,ABV,British Airways,YREC5RVERCX841494,2022,04
64948,SAW,DCA,British Airways,HCYN55LA36UF51613,2022,04
17293,MTY,LIS,British Airways,SB9SX623ERG138438,2022,04
33458,CGH,BKK,LATAM,BSHMSCFB8JHF42279,2022,04
87293,ALG,BRU,Emirates,AGTS98KJG2S579175,2022,04
59395,BOG,AGP,Iberia,7YGHLZJBZ3E383304,2022,04
32239,ZRH,LST,LATAM,PKK0FFWKZ0LH31660,2022,04
60858,DXB,BKK,Qatar,861R3XP6JCAR14051,2022,04
15073,LAD,SIN,American,S66FC1Y1CHW728809,2022,04
68267,CNF,KUL,Qatar,U6Z1A290AKD174838,2022,04
34082,NBO,DEN,Iberia,EUMXBZAJGWKT91038,2022,04
58106,FCO,DUB,American,UJ8LDNNU4ZS913767,2022,04
52104,SSA,ABV,Emirates,NFR5P7FB7BPB97178,2022,04
49226,ABJ,IAD,American,V30NB0VSJBN872326,2022,04
36099,IAH,AMS,British Airways,B9SZY6WLD1H679067,2022,04
57869,KUL,CKG,Emirates,6F9BGWSGDEBH91127,2022,04
94597,PER,ALG,American,2Y7N59YCVJH517340,2022,04
11364,KIX,KUL,Iberia,9G9W5Y35GRHC30718,2022,04
59383,ORL,NBO,LATAM,V9HD6H9YT7RX71770,2022,04
59169,SHA,GYN,British Airways,X1YNYLB7EPTN14956,2022,05
35694,MTY,DLA,British Airways,S9SP3MZXDFHM69347,2022,05
37927,VIE,ORD,Iberia,3H7E02GEVRM331415,2022,05
39552,BOG,TIJ,British Airways,JJ0JLHFEK2LD68735,2022,05
46207,YYZ,LIS,British Airways,EDPPA33KJ7G584066,2022,05
75464,LGA,LGA,LATAM,WSNFXTS1GAHW43744,2022,05
14442,CLT,SIN,LATAM,0DZS8FKBXSXW94288,2022,05
68128,HAV,GYN,American,WEG1C14LV4PM46388,2022,05
11703,DFW,ZRH,Qatar,2RY2EMJVJJT964575,2022,05
80746,ARN,REC,Qatar,J2VR5Y2AE3Y922367,2022,05
20558,PHX,OOL,American,FXNBZDX0KYXC75128,2022,05
31692,CBR,DEL,Emirates,CSBWT9P8UARH81188,2022,05
74016,LIM,LAS,Qatar,W0TADS25HVFC29410,2022,05
51969,PHX,ARN,Qatar,RSFC3DL3E5GA57603,2022,05
85761,PER,PHL,Iberia,L1XP3A5GKEHF65352,2022,05
23696,FCO,SAN,British Airways,D2RGKAH8EPKC92522,2022,05
12530,CNF,SEA,Iberia,7S8L8ZE7FBS756854,2022,05
30725,LGW,DTW,Emirates,HGDN48GVK7DA23725,2022,05
45173,DME,LGA,LATAM,CCSCUHMSMKF118510,2022,05
57783,CWB,IAH,Emirates,EJ0SH9RWFSS522582,2022,05
71171,SCL,EZE,Qatar,16GLBFMKTVHK25495,2022,05
39782,CHC,TSV,Iberia,WR2NMPXS79YR28110,2022,05
24887,DRW,SYD,Qatar,F61RFH9CGMF445600,2022,05
19035,MSP,ASP,Iberia,LEJT1XCS1VEU89060,2022,05
70085,MIA,CTU,Iberia,614V06LXN7UT41356,2022,05
15150,MUN,IAD,American,UBWWLS01R7N229692,2022,05
11669,DUR,NTL,American,RRPF0EKSAEK017280,2022,05
88732,DEN,EBB,Qatar,1NGAM1WKALPM87812,2022,05
23269,PHL,DMK,Emirates,CVDHF43TNWDV32739,2022,05
80865,SVO,ADL,LATAM,6TSX6P90N2F123159,2022,05
37857,BEL,MTY,Emirates,02A5UDVYNGPS46292,2022,06
42927,DXB,YVR,LATAM,U0MVUED0PGSA57613,2022,06
38720,AGA,DUB,British Airways,39AF47DN60WZ80585,2022,06
42770,DUR,ASP,Iberia,NS43BH7HG9CX97411,2022,06
51078,ABV,MAD,American,N0VNLKDF9RZS43684,2022,06
21624,GYN,CNF,Iberia,G8AHWL9LDSH286673,2022,06
45508,ASP,RUN,Iberia,5XXXG21T2MT617848,2022,06
30562,BSB,PLZ,British Airways,8X4492ES2XSB17565,2022,06
80392,SAW,NBO,American,GD60MXKXMXN210058,2022,06
77429,DEL,DUS,American,UB0WXFDRUPB071093,2022,06
40685,PER,MXP,British Airways,D5H2GH5ALTXY96217,2022,06
97270,MKY,ORL,Emirates,UPE3G7L7TTUD31908,2022,06
54085,KTA,CAN,British Airways,P7KZ8ART3NDG87712,2022,06
23488,TXL,TUN,British Airways,FFXZU2A7NYPA37861,2022,06
44576,FRA,BSB,British Airways,017APSX3KTHB98105,2022,06
57190,POA,CUN,British Airways,TNJADH6EVWZZ78334,2022,06
30441,SGN,HKG,Iberia,SUYATVXNZTU819807,2022,06
13634,MTY,LAX,American,0RR2KRLTLBH472352,2022,06
94460,CUZ,CPH,Iberia,0N4WMG2M7ZVH75116,2022,06
99033,DUD,LGA,British Airways,9EB7RXWH2ZL756783,2022,06
46581,PLZ,PEK,Qatar,MS1EUYCASDW988949,2022,06
89961,CPT,NBO,Iberia,HBX74ZXJZ9VB88610,2022,06
15363,KTA,MCO,Iberia,AH99WAU4Z1H883799,2022,06
46495,DFW,SIN,Emirates,HT0FX5N9J7C913312,2022,06
77653,SAN,ZQN,Iberia,TDM651BERYKP19719,2022,06
50482,HEL,EWR,British Airways,E93698VCK2HZ80359,2022,06
27050,MSP,TUN,British Airways,37K2AP9KVEHC93776,2022,06
65490,CBR,SHA,Iberia,2DPZHW7H4CEH28618,2022,06
83367,PTY,ALG,American,75PABXVECDVX37388,2022,06
24293,PMI,CPH,American,AZDKW8EM3VYF43187,2022,06
13511,CLT,ABV,LATAM,HFT7MRC09VEN44896,2022,07
91506,PEK,DCA,American,77A01DEHYKWS49581,2022,07
91184,MIA,CUZ,Iberia,5P8NT8XZUDT925456,2022,07
27474,JED,PEK,Qatar,XW3X4ZSVCBB947671,2022,07
28520,CHC,DCA,Emirates,M55RLYUCDEZC85751,2022,07
81696,AGP,DMK,LATAM,7ZRRY09MJ3XS34771,2022,07
81861,ICN,MRU,Emirates,ELESZVAHNATG14952,2022,07
37294,BOM,NRT,British Airways,BXJEFSJNDRV387081,2022,07
23522,STN,BOS,Iberia,6ZCJNEU9KVU791405,2022,07
70076,OOL,CDG,Emirates,AWD1AC71BKCD38824,2022,07
52810,ORN,SAW,Emirates,6FCYPAW1WDYU81033,2022,07
35270,CUZ,SLC,American,B6X8LLUUDKTN34095,2022,07
80039,ALG,LHR,LATAM,K5TPEH6G6SH527659,2022,07
35080,NBO,SVO,American,H38PM6WMF8X575286,2022,07
87269,HBA,JED,American,6WZFGZ3A87VH88104,2022,07
99875,SFO,TPE,Iberia,7GBPUPJ19SZY75089,2022,07
58708,BWI,CNS,LATAM,7N1SCRRRNXXM11267,2022,07
85892,OOL,DUB,Qatar,2M832KRBDFUT24792,2022,07
18428,AMS,ABV,American,JDR0S1A7LUVJ43738,2022,07
38012,MIA,MIR,LATAM,YGYJFLSYDME431738,2022,07
39623,HRG,CHC,Qatar,86VKVMA0ELBS73884,2022,07
59848,DJE,TIJ,British Airways,WJPNTZSAHBD284156,2022,07
95780,ATL,IAD,American,G6599LGRXCSC61467,2022,07
37905,CPH,ZQN,Qatar,6DJVV34HGXH697480,2022,07
14337,CJU,NRT,British Airways,MMYXFG1XA1R251387,2022,07
31808,MDW,ORL,British Airways,R0PX020SLLGM17541,2022,07
96101,KIX,PER,Qatar,ERE52YJEH4Z830068,2022,07
88095,BEL,DUS,British Airways,KGW3N3LN5DJ329876,2022,07
15126,EBB,YYZ,LATAM,98XFTA2F1ZM517261,2022,07
17768,PHE,AGP,British Airways,TRZHTANN18GK54584,2022,07
14282,ABJ,NSN,Emirates,WX6BR4JM2HG640003,2022,08
13462,NPE,JFK,American,HLD4N9649ALH85881,2022,08
50139,DXB,MCY,British Airways,9FTBVYLFKCVT99820,2022,08
49636,PHX,AGP,LATAM,PKJKF1JWWLJD34233,2022,08
21585,LAD,GRU,American,R0M7MA3VLGF084910,2022,08
65487,GDL,IST,Emirates,07XUGDSY3FXR76973,2022,08
35100,MNL,IAD,Iberia,6GB9C0EYLZYL51352,2022,08
19966,HAV,AGP,LATAM,01N1KF1HGMPA66368,2022,08
13268,DFW,DRW,Emirates,8V2M7H8140SP29367,2022,08
68613,CDG,FOR,Emirates,FADPW4GCNHHT57269,2022,08
58519,DEL,ALG,American,PY8P55VHB3U513433,2022,08
73334,PHX,ASP,Iberia,W8YZESJWG6TK95383,2022,08
31042,AYT,LST,Iberia,M5NUL5N6MEJM45630,2022,08
90045,DTW,CAI,Iberia,PRKAJE7BWKNP84872,2022,08
44550,SEA,CGK,Iberia,WUCXPPU09GUF28448,2022,08
32184,DKR,LGA,Emirates,YPKMKYYSFJBW37566,2022,08
22892,GYN,LST,American,3N59D23K2PAK86441,2022,08
22270,DMK,STN,Iberia,TNRKW9HZD0LL53939,2022,08
98121,PER,BOG,Qatar,ME0131R4ANGZ92696,2022,08
47636,SDU,PMI,American,3Y3NXTXZL7D877376,2022,08
68802,ORD,JNB,British Airways,XRH08V6TAYC623157,2022,08
68475,GDL,MIA,Iberia,Y5HB8EA26EF296808,2022,08
73552,MKY,GYN,LATAM,49WXHFUUNMZA92766,2022,08
39294,ARN,DMK,British Airways,4L03FUC6HUUK11466,2022,08
11138,AKL,DOH,Emirates,D1HGBTZD9KLT90060,2022,08
36085,EZE,PHE,LATAM,2SY9H6DJZPYJ50786,2022,08
50297,GYN,DXB,British Airways,GH1T1N347GX377947,2022,08
79054,ROK,DKR,Iberia,3L2MPSPRPFA458971,2022,08
87848,CHC,NRT,LATAM,6RPPZF0TPZJS33474,2022,08
34373,LGA,DLA,Emirates,75E76VKYWZY569169,2022,08
61252,DEN,GRU,Qatar,P4ATDLYY4TSV57470,2022,09
84917,BOS,ADL,LATAM,0KHFZCMZ1VHL30712,2022,09
50626,VCP,SLC,Iberia,31M0B4WXLRV663223,2022,09
12342,ATL,ADL,Iberia,7Z204WCVWGUK24921,2022,09
60779,GDL,BKK,British Airways,0B15JS6XUBUZ34812,2022,09
68677,BNE,RAK,Emirates,A3A4MEWFHPWF74069,2022,09
52459,GRU,SSA,Emirates,PFD9WEA3TCA718536,2022,09
21617,ORD,POM,Iberia,NAR2WU9EXGWV67456,2022,09
58507,DEL,RUN,Iberia,CH2RRM2LRKG927164,2022,09
88274,SLC,MSP,British Airways,0ZS6TEY00VGA25362,2022,09
73136,SDU,SDU,Emirates,7NDT8M8SUFYA60702,2022,09
44798,CWB,NBO,American,ZBZS386H8XNB97558,2022,09
51659,POM,SAN,Qatar,UKHA765AHTCH32888,2022,09
81841,MSP,DUD,Qatar,YZF8B3CTB6XE39976,2022,09
20564,ARN,HKG,British Airways,ZRKYS3JZC8ZJ94006,2022,09
75661,HEL,CAN,LATAM,37M8URS7G0ZL76256,2022,09
49314,KUL,ZRH,British Airways,JN8CZ5VZ4BDB27213,2022,09
29506,BKK,DUD,American,SDA7JLTW9XL258625,2022,09
32957,BEL,SAN,LATAM,GABW1G3LVZTM47672,2022,09
72139,MEL,BKK,Qatar,HLT3H825L6EE88178,2022,09
35997,LGA,TPE,American,0ZS7KCJTMCTM80046,2022,09
17228,NTL,SEA,Emirates,8ZPVUMLNLWKT19085,2022,09
63444,LOS,LIM,LATAM,3STW88T66BFL81424,2022,09
12915,BOS,MAN,Qatar,URZL8L50K8BU85903,2022,09
36172,HGH,SZX,Iberia,5F72U9HJ8ZUA37827,2022,09
78497,CNF,DTW,British Airways,4W6CGHVHJ0DN69965,2022,09
31488,NAN,HKG,LATAM,GL6PYV0PFDUL53207,2022,09
48841,NSN,ABV,Qatar,TF073GTBD0CA55374,2022,09
51998,PLZ,PHE,Iberia,W1BYFFE41VNW34426,2022,09
72533,YYZ,MAN,Qatar,NVLLE38M79GW12615,2022,09
52481,SJO,LHR,American,UHPPBYAYU7RW60433,2022,10
15116,MEX,AKL,Emirates,R2RYX5JRZWK059794,2022,10
97163,MAN,CNS,LATAM,RJAK191ZHCT673827,2022,10
74631,EWR,MXP,British Airways,AGJX3RUXV1JC12065,2022,10
18193,MIR,HTI,LATAM,NZRB0984L7Z061534,2022,10
20223,FRA,KMG,LATAM,P7JA6NW4XFLT70046,2022,10
84791,NBO,JED,Emirates,7EGACPLJ5BS532176,2022,10
91379,PEK,HBE,Qatar,3FFWMBJ0GNS793328,2022,10
46276,NAN,CKG,British Airways,9JCF0J0X3EWF55316,2022,10
23608,AYT,MAN,LATAM,9XFWR6S0KJHC26238,2022,10
94875,BRU,FCO,Qatar,K4NGWV6LCFPJ94982,2022,10
52160,DEL,CUN,British Airways,JJR35DM7UMGG29470,2022,10
79031,ATL,AGA,Qatar,BN1BU5N705G149628,2022,10
84550,MAN,ABV,American,6R49JZH0HHUH32445,2022,10
38855,BNE,PHX,Emirates,0BHM681X7CZG76543,2022,10
49717,MSP,MAN,American,4MXZT8DW5DP767660,2022,10
49797,AGP,HEL,Qatar,R8MY6JBS3ZML72131,2022,10
66508,NPE,MUC,LATAM,BZUD9LTN29Z624279,2022,10
48112,SVO,BNE,Emirates,3C266GB4E8WA73882,2022,10
56661,AYT,JED,LATAM,V7GVLBVYYCEX95046,2022,10
13243,NTL,BRU,Qatar,NB5H1FCA6LL810049,2022,10
74795,MUC,ICN,Iberia,G8BJBVFY2RX715786,2022,10
75112,MIA,DAR,Emirates,A25AEE4E4GTY90016,2022,10
72210,FRA,ATH,Emirates,3MG027JDX3Y363209,2022,10
66606,LAX,BSB,British Airways,3H541XUWN2FN11582,2022,10
59482,DUS,JFK,LATAM,74G9LGLXL2CA22940,2022,10
85353,PVG,DUS,American,G3KLD6ENT1UB63836,2022,10
88042,HAV,DUB,Emirates,CDXAXVHT5PSP87477,2022,10
59359,DXB,AYT,American,H5847ANRT1V872188,2022,10
47229,AYT,TPE,American,65E6SYKU2PJM67939,2022,10
39495,PTY,YVR,American,S7Y0G0U4CPL868900,2022,11
