aircraftID,name,aircraftType
Y9XP3D73J4WA58671,Lockheed L-1011 Tristar,L10
0V3F8DUVG0TD29193,Ilyushin IL76,IL7
HXNWAV78K7YT99827,Airbus A330-900neo,339
7GH6UE5JCPNR62800,Boeing 747-100,741
V4BMUXEB8RPB32384,Boeing 757-300,753
W8GJL0GC7BJP87900,Boeing 747-400D,74J
MXK5UP5CTELK60173,Douglas DC-9-20,D92
YABPWE0K9PN297161,Boeing 707,703
33G6UMEMWSTF78345,Lockheed L-1011 Tristar,L10
CG3XT0T67ZXF93854,Antonov An-124 Ruslan,A4F
LT2Z18ZT9APP38922,Douglas DC-3,D3F
U7737Z7FXYX653063,Tupolev Tu-154,TU5
4XLCYHJJ4EP153201,Airbus A350,350
NKURDPKUEJJ470669,Boeing 737-200,732
P6WTXEX3VSYK51546,Douglas DC-6,D6F
N3W1X84KP6H719383,Embraer E190-E2,290
GUA1TJF3KAFL28337,McDonnell Douglas MD88,M88
P6NMKM0SFVZ746890,Boeing 727,727
7CZ8JDARGFJX29941,Boeing 737 MAX 10,7MJ
FGLRG2SP98PU77760,Boeing 747-8,748
48R8FBA82RCA35475,Boeing 787,787
GXG4PPWH7HG810356,Boeing 757,757
5WDAMARC82PF77230,Boeing 727-200,722
Y2X49XNEMKMT63182,Antonov An-72,AN7
K8W3Y9WH7YDU60527,Boeing 737,737
1RWWUFL08PX246646,Antonov An-72,AN7
1KJHA8PXURMB14079,Airbus A310,310
T10Z767EGYTH71338,Lockheed L-182 / 282 / 382 (L-100) Hercules,LOH
3NS3LBPDBNCT45676,De Havilland Canada DHC-8-300 Dash 8 / 8Q,DH3
W5UT5ESEV6RN72135,Airbus A300,AB3
1SKYUP3N8DE835194,Boeing 767-200,762
65LJ75ADPUEV50099,McDonnell Douglas MD88,M88
K65TLPB612X638882,Airbus A380,380
E5EWA70B4BFP65444,Boeing 747-100,741
G2RTR1FPTWJ666827,Aerospatiale/BAC Concorde,SSC
XS5LTB34JUXU74639,Boeing 737-500,735
AXRM7CU63DDG55982,Ilyushin IL18,IL8
2X1XWY8F0LK626930,Boeing 767-200,762
G62AZ39BZHME26731,McDonnell Douglas MD11,M11
D50B0U8AZXJD19773,Boeing 767-300,763
PNJXLTG28FHE32081,De Havilland Canada DHC-4 Caribou,DHC
CUECP8N63XZA78900,Embraer E190-E2,290
YHYHCYDGMYF192034,Canadair Regional Jet 100,CR1
9MPR8RBP5WVP61897,Sukhoi Superjet 100-95,SU9
YH8UYD1GJ6BB77278,Boeing 747SR,74R
G66XNRA0CHYE66505,Airbus A330,330
S8RBH8XK43GK23859,Douglas DC-8-72,D8Q
TJHST33DU1SU91406,Airbus A310-200,312
EUHNDGKTMSAK80401,Boeing 757-300,753
L2T26B7VARSB51114,Antonov An-158,A58
4T1N7YWCEUYG78296,Boeing 707,703
XAKZ7YWG1WMP71703,Airbus A340-600,346
BZCZRUSLYYDX15980,Embraer RJ140,ERD
KHUPR9YX4MAF26400,Airbus A330-800neo,338
5U2XB2HGJPUP40954,Tupolev Tu-154,TU5
SU4J81269NRS15948,De Havilland Canada DHC-2 Turbo-Beaver,DHR
BH7ZKT5CNLKZ26648,McDonnell Douglas MD87,M87
YR4ZPDR043DT18126,Airbus A350-900,359
RW7ZCTEJUJM765910,Airbus A380,380
NW98218L02A939536,Boeing 757-300,753
HH2BZN8LANKS93801,De Havilland Canada DHC-8-200 Dash 8 / 8Q,DH2
VXW7CH5M2PHB95938,Airbus A321neo,32Q
5A4GXAWSHAZE46367,Douglas DC-9-40,D94
KFGTUSC9L0YJ77780,Boeing 747-400,744
MTPAEMK88HRY99332,Embraer Legacy 600,ER3
6HSTSLNCMUCS23908,Canadair Regional Jet 100,CR1
FBMA4687XPEN95439,Airbus A340-600,346
KMBMH6EZVDGR13071,Embraer RJ135,ER3
W3NK1HDFTADR61050,Boeing 737 MAX 9,7M9
77B8WCB1ZLMM70871,Ilyushin IL96-300,I93
R7JJBZJ7NDHE23482,Douglas DC-10-10,D1X
CBX8S5WTYBX932328,Boeing 747-300,743
3DC6GH5P5GLT55831,Airbus A319neo,31N
7FB013092SJD24667,Lockheed L-188 Electra,LOE
RSV1ZPBJ1BPH94145,Antonov An-32,A32
L5SP9GLK1KNJ51457,Boeing 747-400,744
6ZW9F5EZK7VT26121,Airbus A320neo,32N
YW4BJ4T0G6B317989,Embraer Phenom 100,EP1
XU1EK2604GHV21166,Boeing 737-100,731
P0GD7Z5B12DH89719,Boeing 767-200,762
KFM7YJPG7YMV14074,Boeing 777-300ER,77W
92BJS9V3TJJG65093,Ilyushin IL62,IL6
US68AML12VTY94285,Embraer Phenom 100,EP1
E1B9S4KWT4DN18647,Airbus A340,340
UAWKNLV0AXDV26391,Douglas DC-9-40,D94
CET2AF666JRJ19933,Boeing 747SR,74R
RFPUNRCPBHJN75137,De Havilland Canada DHC-6 Twin Otter,DHT
H0H0E0KDMDW788322,Boeing 707,703
P6XUP7DBNJU985251,De Havilland Canada DHC-8-100 Dash 8 / 8Q,DH1
0M7HCSPA8REM15345,Douglas DC-10-30,D1Y
32NHVUBBL4YC35083,Boeing 737 MAX 8,7M8
G9BS3702Y8EP21611,Canadair Challenger,CCJ
800C2N1NFFU486626,Lockheed L-182 / 282 / 382 (L-100) Hercules,LOH
FMNGUTMJPJF181400,Boeing 747-400,744
4HTWMJBYEKS130491,Yakovlev Yak-42,YK2
UPJDCWY56PUV72433,Airbus A319,319
3HADP3KD8KP827744,Boeing 707,703
9C730ZV26FJB91841,McDonnell Douglas MD90,M90
A6C5JX64PXFB32163,Boeing 737 MAX 7,7M7
AZV3XJYARTN661156,Boeing 720B,B72
WHW6VUBPGKH015366,Airbus A380-800,388
NFD3EM0LF8G766399,Boeing 767,767
F0GPJX73WZCU76526,Boeing 767,767
VVEVX0YU4BHC89337,Canadair Regional Jet 705,CRA
PV7447YAZ0J872706,Douglas DC-9-30,D93
Z4NB6EGJY3XE98114,Airbus A340-600,346
8MC61KPUR9X479670,Embraer Phenom 300,EP3
1D5BZZV92EJN25263,Boeing 737-300,733
KE1VNTC2M8FE72781,Airbus A318,318
B0JAX5VCR9UX75135,Airbus A321neo,32Q
TCYU0NB17NPR72286,Tupolev Tu-154,TU5
ZCX8VEUPV8TM21479,Boeing 717,717
DLZKMZ6MXNDL53199,Antonov An-32,A32
854XZP0VPUVJ64692,Boeing 777-300,773
9PPZX66HTCD890885,Embraer 175,E75
W41GLKVSG9E137947,Douglas DC-10,D10
R61B1C0NTUDU93242,Airbus A330-900neo,339
2GV92K1PK8LJ24697,Boeing 787-10,781
SLHUM4NFT0UW55220,Boeing 737-200,732
TKV4WFBT0WBB99113,Douglas DC-9-40,D94
VMRU4JYKXCJT56290,Embraer 175,E75
BBXRNG3EWWPR48474,Boeing 737-600,736
C2VR3LLRUECZ37690,Embraer RJ140,ERD
ANWW07M23MN213294,Ilyushin IL114,I14
W61R1LWZMNFZ80494,McDonnell Douglas MD90,M90
X2T2JUYWETAB95541,Airbus A320,320
JBU0N009T2EA78338,De Havilland DH.114 Heron,DHH
5YAAV1UPYYLE93768,Airbus A340-500,345
ZVMX1FGECKCZ79895,De Havilland Canada DHC-2 Beaver,DHP
8D3YFB2G0DHR60054,Boeing 767-300,763
H3EGBFWWUKA684018,De Havilland Canada DHC-8-100 Dash 8 / 8Q,DH1
H2TZ6HFN20KC98052,Airbus A330-300,333
3K1PKU0Y42XE79864,Airbus A350,350
T7N97JYEUKV321388,Sukhoi Superjet 100-95,SU9
C07SC2RGE8BE61710,McDonnell Douglas MD11,M11
LR4XRBVDR5DM99539,De Havilland Canada DHC-3 Otter,DHL
T9Z8N6VMDUUW55530,De Havilland Canada DHC-2 Turbo-Beaver,DHR
97UG0T1RRVTD77237,Antonov An-26,A26
6Y3BDSH9P2RN50981,Canadair Regional Jet 1000,CRK
UUT1R85BXALZ30370,Airbus A340,340
D5ATWFVW12RR31998,Aerospatiale/BAC Concorde,SSC
WG87H0M9WSCY58086,Airbus A320,320
NF0K414829SA12177,Boeing 737-200,732
7UY7CTKJEWTB28558,Lockheed L-188 Electra,LOE
X9W4X8KLXAL156167,Boeing 720B,B72
WZYFMY2FXFJE33168,Airbus A350-1000,351
1RF8E1YDSNT445234,Douglas DC-9-20,D92
ZFA4ZM3GVYG962604,De Havilland Canada DHC-3 Otter,DHL
BL67YCK1E6NT13333,Douglas DC-9-30,D93
ULERKMDXKVWU21394,De Havilland Canada DHC-8-300 Dash 8 / 8Q,DH3
684WXTV0RXZ645168,Airbus A350-900,359
989FFJH2BJPG56654,Antonov An-140,A40
10ZL2UEACJD178383,Boeing 757-200,752
UWM64L8WS4GK23259,Ilyushin IL86,ILW
URV66VU8YCKK67066,Boeing 757-200,752
TEXJUKB8ZDNH32956,Lockheed L-188 Electra,LOE
21KV2L1LP2GR77674,Antonov An-72,AN7
JE6YDWUT9AJ914410,De Havilland DH.114 Heron,DHH
MY1VLMD8AHF489733,Boeing 720B,B72
FY8XLJZGY6UC53084,Canadair Regional Jet 200,CR2
U97820BEBMVG48035,McDonnell Douglas MD90,M90
6N72UZY7PWS944353,Airbus A340,340
P9GXZED37UYF81721,Boeing 737-500,735
JC1XAGFDPJN925306,Boeing 717,717
6X7UGNNRSHY921004,Boeing 747-400,744
CE1YYH4LFJYW61802,Boeing 737 MAX 7,7M7
Z8RZDMKSDZSR45231,Embraer 175,E75
CX898EVTBEGB65854,Boeing 737 MAX 9,7M9
BA6GKGPNAMW072630,Tupolev Tu-154,TU5
JWLNWXFCA1R069129,Ilyushin IL18,IL8
0TKVF7H8L2KX72936,Yakovlev Yak-42,YK2
SS6WBSPBJXBG47788,Boeing 747-200,742
N0K10X328MNZ33497,Boeing 737-500,735
8YZR62G691EG31633,Antonov An-148,A81
5G07TJXMA8AV11110,Lockheed L-1011 Tristar,L10
NJK2SZBP6GKK97493,De Havilland Canada DHC-2 Turbo-Beaver,DHR
NN22XM2VJXST19663,Antonov An-30,A30
T90F37VX4XC622513,De Havilland Canada DHC-4 Caribou,DHC
RTYSDY5A7ZST89079,Boeing 777-200LR,77L
FEHJL4AKY6PR50622,Boeing 707,703
W08JCG0TDTYS32757,Boeing 747,747
HDKAGVZUEJUN51150,Boeing 737-300,733
2CY9S2XN05JG73285,Antonov An-140,A40
RV13FN0F6BA023694,Boeing 737-500,735
RLDHPERDG1UJ28371,Boeing 737-200,732
33LB1G6B50P619856,Embraer 195,E95
0ACRY2B8UBLL25579,Airbus A340-300,343
WW3X7KTNSAX217459,Airbus A319,319
R2X94MSCZDX286637,Antonov An-24,AN4
PRN7JL9WRYBA11707,Boeing 767-400,764
WEPA9WLRBRWK66407,Airbus A340-300,343
H5AV4HNSKBSG35801,Antonov An-26,A26
KR3Z48EPY2AX64129,Boeing 777-200LR,77L
06WZZMCY5ZAU27229,De Havilland Canada DHC-2 Turbo-Beaver,DHR
UDF9DE8VETNX97850,Boeing 720B,B72
FL99W6NJ6TGX28560,Airbus A330-300,333
FPNJKK31VCCK15104,Boeing 767-400,764
T2PY40KWB2MJ99144,McDonnell Douglas MD82,M82
GTGPAMYBB6JT62403,Embraer Legacy 600,ER3
9RNEPYDBXNW823493,Embraer 175,E75
EKU9YLVVL0EC61413,Ilyushin IL18,IL8
70LPRR65F7CE36919,Boeing 757-300,753
5X3V3XTLWGR083565,Douglas DC-8-50,D8T
WRLZTSM51LFE28614,Lockheed L-182 / 282 / 382 (L-100) Hercules,LOH
0CYPKRW0JAAX93608,Embraer 170,E70
HD7HXNHZPZWC22908,Douglas DC-8-50,D8T
EGN61KPFU1M230460,Boeing 727-200,722
5YFN7R7MPRAR73328,Embraer 175,E75
Y8RG3HDJUBGP17833,Boeing 787-10,781
JD09LMCH2GTR46032,Embraer 175,E75
DCFPKE3VNPST59881,Canadair CL-44,CL4
39GN8H7C47XS28912,Airbus A340-300,343
THVK3C2ASDPN51828,Boeing 767-400,764
RMS0JB8S0YB658394,McDonnell Douglas MD83,M83
AK9RE0HHSXFU80209,Embraer 195,E95
LA9X2Z0XRDS321501,Boeing 777,777
D31PAS1KJFKG89264,Airbus A310,310
1GNAN3EEPXRT61839,De Havilland Canada DHC-8-300 Dash 8 / 8Q,DH3
ERSYAT9JEFNL83339,McDonnell Douglas MD80,M80
VVN0WBDFY0ML44761,Boeing 737-100,731
X73D6SXBE8ZD45224,Airbus A320,320
D8YP6BN5THZT49451,Boeing 727,727
A74PRPZNV0AJ57844,Boeing 747SR,74R
0R357UHL5GYP77051,Tupolev Tu-134,TU3
LDK44V52TJS248295,Douglas DC-10-10,D1X
ENZV5E9VYBMG12204,Boeing 747-300,743
S9D8FHBK2XAH78704,Boeing 777-300ER,77W
WAP0C1ZCELR928411,Douglas DC-8-72,D8Q
L8J293BDKWLL16791,Boeing 787-9,789
HH0GJCXSKFW255734,Antonov An-140,A40
1FVFZBALGXWJ35171,Antonov An-148,A81
5339LZK4FASV36393,Boeing 737 MAX 8,7M8
ZMTC8YN1CLK142046,Antonov An-28,A28
84ZKV70137M055457,Airbus A320neo,32N
3Y7H1RNU00VF70627,Boeing 787,787
NEN172P9TVDY64909,Embraer 175,E75
KTT0MA7DL8HZ66872,Douglas DC-10-10,D1X
RVGPWZ9C4XGD15008,Airbus A330-200,332
9NHW8916VWMA73493,Douglas DC-10,D10
E0TACAP8VWKC24898,McDonnell Douglas MD11,M11
72AW03CP4BUU58098,Antonov An-158,A58
D5DPF4RC2MZH39448,Canadair Regional Jet 705,CRA
K9YY39EUZSF278916,Airbus A380-800,388
JRXFE5SRT5Y114852,Boeing 737 MAX 9,7M9
7LVYS1L3SUWL34625,De Havilland DH.114 Heron,DHH
SAKMDW5DMWXK51369,Airbus A350-900,359
X62GGC2KUHZD13999,Boeing 727-200,722
D6KUZ7EX8XJV26035,Boeing 787-10,781
6D3SMK2F4JWN88601,McDonnell Douglas MD88,M88
WDD6SV90L5HH79500,Boeing 717,717
T575GB1A9DFB17564,Airbus A310-200,312
DBEU1YUTZBMV35330,Boeing 737,737
MNLEXJXPHHV585669,De Havilland Canada DHC-4 Caribou,DHC
